id,happiness_d,sadness_d,fear_d,anger_d,surprise_d,disgust_d,age_d,gender_d,edu_d,race_d,race_d_5_TEXT,employment_d,political_d,class_d,ladder_d,happiness_ai,sadness_ai,fear_ai,anger_ai,surprise_ai,disgust_ai,happiness_r,sadness_r,fear_r,anger_r,surprise_r,disgust_r,understood,validated,affirmed,seen,accepted,caredfor,accuracy1,accuracy2,knewmean_p,knewmean_b,understood_p,understood_b,close_p,connect_p,trust_p,close_b,connect_b,trust_b,lonely,connected,distressed,excited,upset,guilty,scared,enthusiastic,ashamed,nervous,happy,sad,surprised,hopeful,optimistic,ambivalent,uneasy,unnerved,creeped,uncomfortable,bothered,loneliness1,loneliness2,loneliness3,convey.thoughts,have.exp,longing.or.hoping,exp.embrssment,understand.feeling,feel.afraid,feel.hungry,exp.joy,remember,tell.right.from.wrong,exp.pain,personality,make.plans,exp.pleasure,exp.pride,exp.anger,self.restraint,think,familiar_bing,familiar_gpt,familiar_bard,often_bing,often_gpt,often_bard,atti_bing,atti_gpt,atti_bard,loneliness,responseR,labelR,empathicaccuracy.ai,empathicaccuracy.r,experience,agency,feelheard,accuracy,understoodme,connection,statelonely,excitement,hope,fear,discomfort,distress,shame
629531cb501e6d23d9797050,2,1,3,2,1,2,39,Male,6,3,NA,9,2,3,6,1,2,4,3,2,2,2,3,6,2,7,1,5,4,5,2,4,1,6,7,NA,6,NA,2,NA,NA,NA,1,1,1,1,7,1,5,1,1,1,4,1,1,4,1,1,4,6,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,4,7,5,1,5,3,0,1,0,2,human response,ai label,0.833333333,2,1,1.857142857,3.5,6.5,4,1,4,4.5,5,1,1,1,1
5f55761d9254dc143b167d4e,1,7,6,4,3,6,34,Male,5,3,NA,9,5,4,8,1,6,4,3,2,2,1,7,5,2,1,1,7,7,7,7,7,6,6,7,NA,7,NA,7,NA,NA,NA,7,7,7,4,6,2,6,1,2,2,7,2,3,7,2,6,6,6,3,2,2,2,3,2,3,4,4,6,5,6,6,6,4,4,6,5,5,5,6,6,4,6,4,5,6,2,7,7,2,6,2,0,3,1,3.666666667,human response,ai label,1.5,1.666666667,5.090909091,5.571428571,6.833333333,6.5,7,7,5,6.5,6,2.5,2.333333333,1.75,2
5fdfab734a329d034b0ea666,1,4,1,2,4,3,39,Female,3,1,NA,9,4,2,4,1,5,4,6,3,4,1,6,1,1,2,1,6,6,6,6,6,5,6,6,NA,6,NA,6,NA,NA,NA,4,4,4,1,5,1,5,1,1,1,3,1,1,6,1,4,6,7,1,1,1,1,1,1,4,3,4,6,3,1,1,6,1,1,1,5,6,1,5,4,1,1,4,4,5,1,5,1,1,2,1,1,2,0,3.666666667,human response,ai label,1.666666667,1.166666667,1.818181818,5.142857143,5.833333333,6,6,4,3,4,6.5,1,1,1,1
5eb29a3db97d6b0008d24a1a,2,3,5,3,5,3,46,male,5,3,NA,9,5,3,6,1,4,5,3,2,2,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,5,NA,6,NA,6,NA,NA,NA,5,5,6,2,5,1,3,1,1,1,4,1,2,5,1,4,5,5,3,1,1,1,1,1,3,3,3,5,5,4,2,5,4,2,4,7,6,5,5,6,5,5,2,6,7,5,6,5,3,6,3,2,2,2,3,ai response,ai label,1,NA,3.909090909,6,6,5.5,6,5.333333333,3.5,3.5,5,1.5,1,1,1
5c3a5a61fc2bdf00017714a2,1,6,4,1,1,1,60,female,3,3,NA,10,4,2,3,1,6,5,3,2,2,NA,NA,NA,NA,NA,NA,6,4,4,6,4,4,6,6,6,NA,6,NA,4,4,4,NA,NA,NA,3,2,4,2,2,6,1,2,7,1,2,4,1,4,4,1,5,2,1,1,1,6,4,5,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,2,1,5,1,1,2,0,0,0,5,ai response,human label,0.833333333,NA,1,2,4.666666667,6,6,4,2.5,2,4,1,2.666666667,2.75,6.5
63d3fec908b40217bbd48993,1,4,4,3,1,1,34,Male,6,3,NA,9,7,4,7,1,4,3,5,2,4,NA,NA,NA,NA,NA,NA,7,6,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,2,6,1,3,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,2,1,2,4,7,2,7,3,5,1,2,7,5,3,7,7,7,5,2,7,7,6,6,6,6,6,6,2,2,2,1.666666667,ai response,ai label,1.166666667,NA,4.363636364,5.714285714,6.833333333,7,7,7,4,2,2.5,1,1,1,1
5eced9328405902eef967571,5,1,1,1,2,1,36,Male,2,3,NA,9,6,4,6,4,2,3,2,1,1,NA,NA,NA,NA,NA,NA,7,7,7,6,6,6,7,7,7,NA,7,NA,6,6,6,NA,NA,NA,1,5,1,6,2,1,1,3,1,1,6,1,7,6,6,4,1,1,1,1,1,1,1,1,4,4,4,2,3,2,2,4,5,4,2,4,4,2,3,2,4,4,2,6,7,1,1,6,0,0,1,1,ai response,human label,1,NA,2.818181818,4,6.5,7,7,6,3,4.5,6,1,1,1.25,1
56fab287997828000a8078b9,1,7,2,4,1,2,60,female,4,"3,6",NA,13,6,1,1,1,6,5,4,3,2,NA,NA,NA,NA,NA,NA,5,4,4,5,5,6,7,6,NA,6,NA,6,NA,NA,NA,4,4,4,1,3,4,1,3,1,3,2,1,1,1,3,1,6,4,5,4,3,1,4,5,2,2,1,3,2,2,1,5,1,1,1,7,6,2,2,5,1,2,4,4,5,5,5,2,2,1,1,1,0,0,1.666666667,ai response,ai label,1,NA,1.727272727,5,4.833333333,6.5,6,4,2,1.5,5,2,3.666666667,3.75,1
572041d6fd3a5200093c1295,1,7,1,6,4,6,40,female,6,3,NA,9,3,3,6,1,6,3,5,6,4,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,3,4,4,1,3,1,1,1,3,1,2,2,1,2,1,7,4,3,1,3,3,4,5,5,2,2,2,1,6,6,1,1,4,3,1,6,6,1,1,1,2,3,6,6,6,3,4,3,2,2,2,4.666666667,ai response,ai label,1.333333333,NA,2.090909091,3.714285714,7,7,7,7,3.5,1,1.5,1,3.333333333,3,2
5afa5252672ea800010d97e6,1,4,6,5,2,2,36,female,6,3,NA,9,3,3,4,2,4,3,3,1,2,NA,NA,NA,NA,NA,NA,6,6,5,5,4,2,6,6,NA,5,NA,5,NA,NA,NA,1,1,2,3,4,1,5,1,2,2,6,1,5,3,2,1,6,6,1,2,1,1,1,2,4,4,4,2,2,1,1,5,1,1,1,6,1,1,1,1,1,1,1,4,1,1,7,1,1,5,1,0,2,0,4,ai response,ai label,1.166666667,NA,1.090909091,2.857142857,4.666666667,6,5,1.333333333,3.5,5.5,6,3.5,1.333333333,1.5,1.5
6369700320bc7dd22e733009,3,2,2,6,2,6,64,Female,5,3,NA,13,3,3,5,1,6,4,5,3,5,NA,NA,NA,NA,NA,NA,7,7,6,6,6,6,7,7,7,NA,7,NA,5,5,6,NA,NA,NA,3,4,1,4,3,1,1,5,2,3,2,3,7,6,6,1,3,1,1,4,2,1,2,2,1,4,1,1,1,1,1,1,6,6,1,5,6,1,1,1,5,5,6,1,4,5,1,4,2,0,1,1.666666667,ai response,human label,1.833333333,NA,1.636363636,4.285714286,6.333333333,7,7,5.333333333,3.5,4.5,6,2,2.666666667,2.25,1.5
64582fbecf6c66bc4c14374b,4,6,2,4,1,1,55,Female,3,4,NA,12,3,2,5,2,6,5,4,3,1,3,5,5,2,3,2,6,7,6,6,5,6,6,6,5,NA,5,NA,6,6,6,NA,NA,NA,1,6,1,6,1,1,1,5,1,1,7,1,5,7,7,1,1,1,1,1,1,3,3,3,6,1,1,1,1,1,1,1,7,5,1,5,6,1,1,1,1,1,3,6,1,3,6,1,1,2,0,3,human response,human label,1.166666667,1.666666667,1.363636364,3.857142857,6,6,5,6,3.5,5.5,7,1,1,1,1
5dcf34f64fee9907fc626f0f,1,7,6,6,1,1,75,female,6,3,NA,10,2,3,5,1,7,4,5,2,3,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,6,6,7,NA,NA,NA,7,3,3,1,5,1,2,1,1,2,3,5,1,4,2,1,5,1,1,1,1,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,7,7,0,3,3,4.333333333,ai response,human label,1,NA,1,1,7,7,7,6.333333333,5,1,3,2,2.333333333,3.5,1
63e63f77c742a91baf498dd0,2,4,3,4,3,3,35,Female,3,3,NA,10,6,2,4,1,7,5,6,2,4,1,7,4,5,2,1,5,5,5,5,5,4,5,5,NA,5,NA,5,NA,NA,NA,4,4,4,3,5,4,3,2,3,2,4,3,3,4,2,4,5,4,3,3,4,3,3,4,2,2,2,3,3,3,3,3,3,2,3,6,5,2,3,6,3,3,3,4,6,4,2,3,1,1,1,0,0,0,2,human response,ai label,1.666666667,1.5,2.818181818,4.714285714,4.833333333,5,5,4,4,3.5,4.5,2.5,3.333333333,3,3
639dd20ab47fd76a4fd9c2c0,2,7,7,4,1,4,69,Female,2,3,NA,13,4,2,3,1,7,6,3,2,2,1,6,7,3,1,2,6,6,6,6,6,5,6,6,NA,6,NA,6,NA,NA,NA,5,5,5,2,4,4,1,1,1,5,1,1,1,3,5,3,4,4,4,1,4,1,4,1,1,2,3,6,5,5,5,6,5,4,5,6,5,5,4,4,3,4,4,5,5,3,3,3,1,1,1,0,0,0,2,human response,ai label,1,0.833333333,4.454545455,5.285714286,5.833333333,6,6,5,3,1,4,3,3,2.75,1
63f77b2aa0d776f479dad4e8,6,2,4,1,6,1,22,Male,4,4,NA,9,4,3,7,2,3,4,1,1,2,2,5,6,4,4,2,7,6,7,6,7,7,6,7,NA,7,NA,6,NA,NA,NA,5,7,6,1,7,1,7,1,1,1,7,2,1,7,1,6,7,7,3,1,1,1,1,1,3,1,4,4,2,6,6,5,4,5,4,2,1,4,7,1,6,6,3,7,7,3,7,1,2,7,1,3,2,0,2.666666667,human response,ai label,1.833333333,2.5,4.818181818,3.857142857,6.666666667,6.5,6.5,6,4,7,7,1,1,1,1.5
5f48e9e36d9c7b3b69c5ed4f,1,7,3,5,1,5,38,Male,6,3,NA,9,4,4,6,1,5,4,6,2,3,NA,NA,NA,NA,NA,NA,6,6,6,6,5,6,7,7,NA,6,NA,6,NA,NA,NA,4,4,4,1,7,2,2,2,1,1,4,1,1,4,2,1,5,4,3,1,1,1,2,5,2,2,2,2,2,1,1,2,1,1,1,4,3,1,2,1,1,1,1,1,2,5,6,1,2,2,1,0,-1,0,2,ai response,ai label,1.166666667,NA,1.181818182,2.142857143,5.833333333,7,6,4,4,3,4.5,1,1.333333333,2.75,1
58cbd23d5d42920001414dd8,2,4,1,1,1,1,56,male,5,3,NA,9,4,3,6,1,4,2,5,3,2,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,NA,6,NA,4,4,4,NA,NA,NA,4,4,3,1,3,1,1,2,1,1,2,3,2,2,2,1,1,1,1,1,1,5,4,5,4,2,2,2,4,2,2,2,4,2,2,2,4,2,2,2,2,4,1,3,1,1,3,1,0,0,0,4.666666667,ai response,human label,1.5,NA,2,3.428571429,6,6,6,4,4,1.5,2,1,1,2.5,1
6427900008199d029ec7a7d0,3,4,4,1,1,1,62,Female,5,3,NA,15,1,3,6,1,6,5,3,2,2,NA,NA,NA,NA,NA,NA,6,7,6,6,6,6,7,6,NA,6,NA,6,NA,NA,NA,6,6,4,3,5,1,4,1,1,2,4,1,1,5,1,1,5,5,2,1,1,1,1,1,5,5,5,6,1,5,2,2,1,2,2,6,5,1,2,5,2,5,2,4,6,5,6,1,1,6,1,0,2,0,5,ai response,ai label,1.5,NA,2.272727273,4.857142857,6.166666667,6.5,6,5.333333333,4,4,5,1.5,1,1,1
633f4f203450d46b01e3d16b,2,5,7,4,3,1,35,Male,4,3,NA,9,4,2,4,1,5,6,3,2,1,NA,NA,NA,NA,NA,NA,7,7,7,7,6,6,7,7,NA,7,NA,7,NA,NA,NA,6,6,6,2,6,3,2,2,1,2,3,1,2,2,2,4,5,5,4,1,3,1,2,2,5,5,5,6,3,3,3,6,2,1,3,6,6,1,3,6,3,3,2,5,5,6,6,6,3,5,3,3,3,3,5,ai response,ai label,0.666666667,NA,2.454545455,5.714285714,6.666666667,7,7,6,4,2.5,5,2,2,2.25,1
5c5b9ed5cdae0e0001c1b261,1,6,5,4,1,7,41,Female,5,3,NA,9,3,2,3,1,7,5,4,2,3,1,7,2,1,1,1,6,5,6,5,4,2,6,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,5,2,4,2,3,1,4,4,2,5,1,1,1,1,2,3,2,3,5,5,4,6,5,1,1,1,1,1,1,1,4,1,1,1,4,1,2,2,1,5,3,5,1,1,1,1,0,0,0,5,human response,ai label,1,2.166666667,1.181818182,3,4.666666667,6,4,1,3.5,1.5,1,3.5,2.666666667,4.75,3
5bf19d37e657aa0001a2314a,2,3,2,1,1,1,39,Female,2,3,NA,11,4,2,3,2,4,3,3,1,2,3,4,2,1,1,1,6,6,6,6,6,5,6,6,6,NA,6,NA,4,3,4,NA,NA,NA,1,4,1,4,1,3,1,4,1,1,5,2,4,5,6,1,2,5,1,1,1,2,2,3,4,3,4,2,5,2,3,3,5,4,3,3,4,4,4,3,3,4,1,3,1,1,3,1,0,0,0,2.333333333,human response,human label,0.833333333,0.333333333,3.090909091,4.142857143,5.833333333,6,6,3.666666667,2.5,4,5.5,1,2.666666667,1.25,2
60fdb6eba8f62f7ff51e8e8b,4,3,3,1,1,1,22,Male,5,"1,3",NA,14,1,3,6,1,5,4,2,2,1,NA,NA,NA,NA,NA,NA,4,3,3,2,3,4,2,2,4,NA,4,NA,3,3,2,NA,NA,NA,2,6,1,5,1,1,1,4,1,1,5,1,1,6,6,4,1,4,1,1,2,4,4,4,4,3,1,1,3,1,1,1,6,4,1,3,3,1,2,2,4,4,5,5,1,1,1,1,0,0,0,4,ai response,human label,1.333333333,NA,1.545454545,4,3.166666667,2,4,2.666666667,4,4.5,6,1,2,1.25,1
63b627b7dfc984745817f878,1,1,1,1,1,1,48,female,3,2,NA,13,3,3,5,1,5,2,4,2,3,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,1,4,1,2,1,1,1,4,1,1,4,2,1,4,4,1,1,1,1,1,1,2,2,2,7,1,1,1,4,1,1,1,7,4,1,1,7,1,1,1,1,4,1,4,4,1,1,1,0,0,0,2,ai response,ai label,1.833333333,NA,1,4.857142857,7,7,7,7,2.5,3,4,1,1,1.25,1
62f188992fd7297065e9c2e4,2,6,6,5,4,5,34,male,5,"3,4",NA,9,5,3,6,2,5,6,3,4,1,NA,NA,NA,NA,NA,NA,4,5,4,5,5,4,3,3,NA,4,NA,4,NA,NA,NA,3,3,4,4,4,6,2,6,3,5,4,4,5,2,5,5,5,4,4,4,4,2,5,6,4,4,4,4,4,3,3,5,2,2,3,7,5,3,4,6,1,3,1,4,5,2,5,1,1,1,1,0,0,0,4,ai response,ai label,1.166666667,NA,2.636363636,5.142857143,4.5,3,4,3.333333333,4,3,4.5,5,4.333333333,5.75,3.5
6483b3662d98a34fa389dcd7,1,5,1,4,5,3,50,Female,3,1,NA,15,4,3,4,1,7,6,5,4,3,1,7,7,6,5,4,7,7,7,7,5,6,6,6,NA,6,NA,6,NA,NA,NA,5,5,5,1,6,1,6,1,1,1,7,1,1,7,1,1,6,6,1,1,1,1,1,1,3,4,1,5,5,4,5,5,5,2,5,5,5,5,5,5,4,4,5,5,5,4,5,6,1,1,3,0,3,0,2.666666667,human response,ai label,1.5,1.833333333,4.454545455,5,6.5,6,6,5,3.5,6.5,6,1,1,1,1
62976e7114308ee7c69d10ae,1,1,1,1,1,1,40,male,7,3,NA,12,1,4,8,1,6,3,5,4,4,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,NA,1,NA,1,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,6,5,2,6,3,-2,1,0,1.333333333,ai response,ai label,2.833333333,NA,1,1.285714286,1,2.5,1,1,1.5,1,1,1,1,1,1
5ca8ffbec942ab0016cfe9d2,1,5,3,1,1,1,50,male,5,3,NA,9,6,4,8,1,5,6,4,3,2,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,6,6,5,1,6,1,5,1,1,1,6,1,1,5,1,6,6,6,1,2,1,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,0,2,ai response,ai label,1.5,NA,1,1,6,6,6,5.666666667,3.5,5.5,6,1,1.666666667,1,1
5d151905373f68001abec113,7,5,6,1,1,1,43,Female,5,3,NA,13,3,3,6,3,4,5,2,2,1,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,7,7,7,NA,NA,NA,1,6,1,6,1,1,1,5,1,1,6,1,6,6,6,1,1,1,1,1,1,2,4,4,3,3,2,2,4,2,2,4,6,2,2,3,3,2,5,2,5,5,1,4,1,1,2,1,0,0,0,3.333333333,ai response,human label,1.333333333,NA,2.636363636,4,7,7,7,7,3.5,5.5,6,1,1,1,1
607f7f18d84d010ea2cd8664,1,3,1,3,1,1,23,female,2,"1,3",NA,10,6,3,5,1,4,3,6,2,5,2,5,4,6,5,5,7,7,7,7,7,7,7,6,7,NA,7,NA,6,6,7,NA,NA,NA,1,7,1,7,1,1,1,7,1,2,7,1,4,7,7,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,7,1,1,2,7,1,1,1,7,7,1,7,1,1,4,1,0,3,0,2.666666667,human response,human label,1.833333333,2.833333333,1.090909091,4.428571429,7,6.5,7,6.333333333,4,7,7,1.5,1,1,1
63d13ed97b500fd99ee7dfd3,2,6,7,3,5,3,45,Male,3,3,NA,9,6,3,7,1,3,4,2,2,1,2,4,1,1,3,1,6,7,6,5,6,5,7,7,NA,7,NA,6,NA,NA,NA,6,5,5,2,6,2,2,1,2,2,5,2,4,4,2,2,5,5,4,3,2,1,2,1,2,2,3,5,5,3,2,6,2,2,3,7,6,2,3,6,2,3,2,6,6,6,6,2,3,4,1,0,1,0,2.333333333,human response,ai label,2.166666667,2.333333333,2.636363636,6,5.833333333,7,6.5,5.333333333,4,3.5,5,3,2.333333333,1.5,2
5e84f020507cd30b367b2624,1,7,2,1,1,1,68,M,5,"2,3",NA,13,2,4,8,1,6,5,4,2,2,2,6,5,6,2,1,7,6,6,6,4,4,7,7,7,NA,7,NA,6,7,7,NA,NA,NA,4,5,1,3,1,1,1,4,1,1,5,2,2,6,5,2,1,1,1,1,1,4,2,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4,4,1,2,2,1,1,1,0,3.333333333,human response,human label,1.5,1.833333333,1,1.571428571,5.5,7,7,6.666666667,4.5,3.5,5.5,1,1,1.25,1
63d3fa8456c458a1afa28a28,4,4,1,5,1,5,46,Male,5,1,NA,9,3,2,6,1,4,3,5,2,6,3,3,5,4,3,4,7,7,7,7,7,7,7,7,7,NA,7,NA,7,7,7,NA,NA,NA,1,7,1,6,1,1,1,6,1,1,6,1,1,6,6,6,1,6,1,1,1,1,1,1,6,6,2,2,6,2,2,4,6,6,2,6,6,4,2,2,6,6,1,7,1,1,5,1,0,3,0,1,human response,human label,1.166666667,1.666666667,3.090909091,6,7,7,7,7,4,6,6,1,2.666666667,1,1
6266bb112b25f2d6a4ebef7e,1,3,4,6,5,7,50,female,4,2,NA,9,3,3,5,1,3,2,6,2,5,1,1,1,5,1,3,5,6,6,6,5,5,5,4,5,NA,5,NA,5,5,4,NA,NA,NA,5,2,6,1,5,4,4,1,6,3,1,6,1,1,1,5,7,6,5,7,6,6,6,6,6,1,1,1,1,1,1,1,6,2,1,2,3,1,1,1,6,3,3,6,6,1,4,4,1,1,1,6,human response,human label,1.166666667,2.333333333,1.090909091,3.857142857,5.5,4.5,5,4.666666667,3.5,1,1,3.5,6.666666667,5.75,5
602078cdd1b8f26894a32bb2,2,5,4,1,1,1,33,female,5,3,NA,9,5,3,6,2,4,5,3,1,2,3,4,1,1,1,1,6,6,6,6,6,5,6,6,NA,6,NA,2,NA,NA,NA,1,1,1,1,7,1,6,1,1,1,6,1,1,7,1,1,6,6,5,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,7,6,1,1,1,1,1,1,6,5,1,5,1,1,1,1,0,1,0,1,human response,ai label,0.833333333,0.833333333,1,5.285714286,5.833333333,6,4,1,4,6,6,1,1,1,1
55b424e1fdf99b526efcf8d0,4,1,3,1,1,1,41,male,2,3,NA,10,2,2,2,3,4,5,2,1,2,2,2,5,1,3,1,7,6,6,7,6,4,7,7,NA,7,NA,6,NA,NA,NA,1,1,4,1,3,1,3,1,1,1,5,1,1,5,1,1,6,6,1,1,1,1,1,1,2,2,2,7,6,5,1,7,1,1,4,7,7,1,5,7,1,4,1,7,7,1,7,1,1,2,1,0,1,0,2,human response,ai label,1.333333333,1.166666667,2.727272727,7,6,7,6.5,2,2,4,6,1,1,1,1
62bd1d1283b326cde10cf27a,2,5,1,1,1,1,61,male,6,3,NA,9,6,3,7,3,5,4,2,1,2,NA,NA,NA,NA,NA,NA,6,5,5,6,5,4,7,7,NA,7,NA,6,NA,NA,NA,1,1,5,2,6,2,4,1,1,1,3,1,1,5,2,2,6,5,3,1,1,2,1,2,2,2,2,3,1,1,1,6,1,1,1,6,6,1,1,5,1,2,1,7,6,2,4,1,1,1,1,0,0,0,2,ai response,ai label,1,NA,1.090909091,5.571428571,5.166666667,7,6.5,2.333333333,4,3.5,5.5,1,1,1.75,1
5bf1f1cd7c3874000169ea98,1,4,6,1,1,3,60,Woman,5,3,NA,15,1,2,4,1,5,7,3,2,2,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,NA,7,NA,6,6,7,NA,NA,NA,2,5,1,3,1,1,1,3,1,1,5,1,3,4,2,1,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,1,6,1,1,1,5,1,1,1,1,1,3,6,1,3,3,1,-1,1,0,3.666666667,ai response,human label,1,NA,1,2.285714286,7,7,7,6.333333333,3.5,3,3,1,1,1,1
63d7eca29f0291aff53b003e,1,6,6,5,6,5,39,female,3,6,NA,10,4,3,6,1,6,6,5,4,3,1,5,4,4,5,2,7,7,7,7,7,7,7,7,NA,7,NA,7,NA,NA,NA,7,7,7,3,6,2,4,1,2,1,4,2,2,6,1,4,7,7,4,1,1,1,1,2,3,3,3,7,4,5,4,7,3,1,5,7,7,4,6,7,3,6,2,7,7,6,7,1,5,7,1,2,3,0,3,human response,ai label,0.666666667,1.333333333,3.909090909,7,7,7,7,7,4.5,4,7,1.5,1,1.5,2
591d369e88bbb500013a8517,1,2,4,1,1,1,51,Male,4,3,NA,9,2,2,4,2,4,5,3,6,2,3,5,6,6,4,4,6,7,7,7,7,5,6,5,5,NA,5,NA,3,3,5,NA,NA,NA,3,5,2,3,1,2,2,2,1,2,3,1,2,4,5,1,1,1,1,1,1,4,4,4,7,4,1,1,4,1,1,1,3,7,1,7,5,1,1,1,1,3,1,4,1,1,1,1,-1,-1,-1,4,human response,human label,2,3,1.818181818,4.285714286,6.5,5.5,5,3.666666667,4,2.5,4.5,2,1,1.25,1.5
60cbabd69ddfb4d7243a1e38,4,2,3,1,4,1,50,Male,3,3,NA,9,3,3,6,2,3,4,2,1,1,1,2,2,1,1,1,6,6,6,6,6,6,6,6,6,NA,6,NA,6,6,6,NA,NA,NA,1,7,1,6,1,1,1,6,1,1,6,1,4,6,6,4,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,4,2,1,2,5,1,1,1,2,4,6,6,1,4,6,1,2,2,0,2,human response,human label,1.333333333,1.166666667,1.181818182,2.857142857,6,6,6,6,4,6,6,1,1,1,1
6314e875f7c98f1d344b2e3f,2,3,1,1,1,1,32,male,5,3,NA,9,1,1,2,1,4,5,3,6,2,2,4,1,2,2,1,6,7,6,6,6,6,7,7,NA,6,NA,6,NA,NA,NA,4,4,5,3,6,1,3,1,1,1,1,1,1,1,1,1,4,5,7,1,1,1,1,1,5,6,4,4,1,1,1,6,1,1,1,5,7,1,1,6,1,1,1,4,5,3,6,4,2,5,2,0,2,0,5,human response,ai label,2.333333333,0.5,1,5.285714286,6.166666667,7,6,4.333333333,4.5,2,4.5,1,1,1,1
60fcefe49e61a0aa689df3c8,1,7,5,1,1,1,27,Female,4,"3,4",NA,16,3,3,5,1,6,6,3,2,2,NA,NA,NA,NA,NA,NA,6,7,6,6,6,6,6,5,NA,6,NA,5,NA,NA,NA,5,5,5,5,3,1,4,1,1,5,4,1,5,4,2,3,4,4,1,1,1,1,1,1,4,4,5,5,1,3,1,5,3,1,3,4,4,2,1,1,3,1,1,3,1,2,5,3,1,4,1,2,2,2,4.333333333,ai response,ai label,1,NA,1.818181818,3.285714286,6.166666667,5.5,5.5,5,4,4,4,5,1,1.25,1
63378180a7bc5bc3427e8db0,2,6,4,1,2,1,69,male,5,3,NA,13,4,3,5,1,5,4,3,2,2,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,6,6,NA,6,NA,5,5,6,NA,NA,NA,3,5,1,4,1,1,1,5,1,1,5,1,1,6,5,1,1,1,1,1,1,4,4,4,3,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4,4,3,4,3,1,0,0,0,4,ai response,human label,0.833333333,NA,1.090909091,1.857142857,7,6.5,6,5.333333333,4,4.5,5.5,1,1,1,1
645baff202a9482deefafab3,1,5,3,3,1,2,38,male,3,3,NA,16,2,2,3,1,6,5,4,2,3,NA,NA,NA,NA,NA,NA,7,7,7,7,6,6,7,5,7,NA,7,NA,7,7,6,NA,NA,NA,6,4,4,2,4,1,3,2,1,2,1,5,6,5,3,1,5,1,1,4,3,3,2,3,4,5,1,2,3,1,1,3,6,1,2,4,6,4,1,1,1,5,2,6,3,1,7,3,0,3,0,2.666666667,ai response,human label,1,NA,2.272727273,3.714285714,6.666666667,6,7,6.666666667,5,2,4,2.5,3.333333333,4,1
5ad6b454a9ea0500019a087a,1,4,4,5,4,4,45,Male,3,3,NA,9,2,3,6,1,4,2,6,3,2,NA,NA,NA,NA,NA,NA,5,6,5,5,5,5,6,6,NA,6,NA,6,NA,NA,NA,4,4,5,2,5,1,3,1,1,1,5,1,1,5,1,1,6,5,2,1,1,1,1,1,4,4,4,5,4,2,2,4,2,2,2,6,4,2,4,4,2,2,2,2,5,1,5,1,1,3,1,0,2,0,4,ai response,ai label,1,NA,2.363636364,4.285714286,5.166666667,6,6,4.333333333,3.5,4,5.5,1,1,1,1
5df12d8b53e84603acbf5319,1,7,1,4,1,2,22,Female,5,3,NA,11,1,2,4,1,7,4,6,2,5,NA,NA,NA,NA,NA,NA,6,6,6,6,4,5,5,6,NA,5,NA,6,NA,NA,NA,1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,5,2,2,2,5,2,2,2,5,5,2,2,2,2,2,2,2,5,2,3,2,1,1,1,0,0,0,5,ai response,ai label,1.5,NA,2,4.142857143,5.5,5.5,5.5,2,2.5,1,1,1,1,1,1
